stu_id,x1stdob,x1ses,x1sex,x1race,x1par1edu,x1par2edu,x1mtscor,x2mtscor,x3gpa9,x3gpaacd,x1parexp,s1eduexp,s2eduexp,s4eduexp
10343,199402,-0.8471,1,5,NA,NA,53.9395,NA,2.5,2.5,NA,NA,NA,NA
10344,199508,0.0502,2,8,2,2,54.7217,56.9481,2.5,2,3,NA,5,NA
10345,199306,1.6564,1,2,7,7,58.9486,NA,NA,NA,6,NA,NA,NA
10346,199412,0.1658,1,7,2,4,51.3474,52.2842,3,2,10,4,6,4
10347,199511,-0.2206,1,5,3,1,48.1629,60.6307,NA,NA,8,NA,6,4
10348,199409,1.1228,1,5,4,3,49.7418,52.2547,3,3,6,4,6,NA
10349,199501,-0.9147,1,5,1,1,34.2696,NA,NA,NA,11,2,NA,NA
10350,199410,-0.5231,2,8,2,4,53.2136,50.1967,2.5,2.5,2,2,2,NA
10351,199400,0.1757,1,8,3,NA,32.7682,NA,NA,1,11,2,NA,3
10352,199505,0.1491,2,8,NA,NA,49.4722,56.3531,3,3,NA,3,5,NA
10353,199412,-1.1012,2,8,2,NA,43.2347,61.0147,3,2,11,NA,2,NA
10354,199506,-0.2903,1,8,3,2,46.3804,52.7297,3.5,3,4,4,NA,3
10355,199412,2.0667,1,6,5,7,63.0899,67.6643,4,4,10,4,4,4
10356,199406,0.0374,2,8,2,2,48.2431,46.9343,4,3.5,8,NA,NA,4
10357,199505,0.2551,1,8,3,3,34.5885,38.2557,2,2,6,4,5,4
10359,199510,-0.3342,1,2,NA,NA,59.4251,60.7138,0.5,1,NA,5,4,5
10360,199400,NA,1,2,2,4,NA,48.2387,3,2.5,11,NA,5,4
10361,199409,-0.4024,1,6,2,2,57.9484,63.4777,3.5,3,6,4,4,4
10362,199506,-0.6665,2,8,2,NA,47.5221,32.2444,1.5,1.5,11,3,2,2
10363,199506,2.3852,1,8,7,7,60.6167,54.1797,2.5,2.5,10,5,5,4
10364,199504,-0.1942,2,8,3,2,62.869,57.7689,3.5,3.5,8,4,6,5
10365,199509,1.3874,1,8,4,5,63.1653,66.4916,3,3.5,6,5,4,5
10366,199403,-0.6411,2,6,2,2,50.0945,45.5363,3,3,10,NA,NA,NA
10367,199503,-0.3113,1,6,NA,NA,44.0846,50.4872,2.5,2,NA,5,5,5
10368,199500,NA,1,NA,NA,NA,NA,76.1137,4,3.5,NA,NA,6,6
10369,199410,0.2011,1,8,3,2,49.7845,51.8573,4,4,8,4,5,4
10372,199503,2.4948,1,8,7,7,60.3602,NA,4,3.5,10,6,NA,5
10373,199410,0.5303,1,8,3,4,67.0259,65.0854,3.5,3.5,6,4,4,4
10374,199409,-0.5983,1,8,2,2,48.3629,36.9593,3,2.5,8,NA,5,NA
10375,199412,0.6088,1,8,3,2,48.5716,49.2721,2.5,2.5,11,NA,NA,NA
10376,199507,1.3761,1,8,7,4,54.5932,54.6021,3.5,3,11,6,5,4
10377,199502,-0.601,1,5,2,NA,42.744,NA,1.5,2,4,2,NA,NA
10378,199407,-0.8871,2,5,1,1,48.7394,51.1586,NA,NA,10,NA,4,3
10379,199412,1.0802,2,8,5,4,50.0938,51.2572,4,3.5,8,4,4,5
10380,199500,NA,1,3,NA,NA,NA,52.4619,3,2.5,NA,NA,5,5
10381,199307,-0.8968,1,3,NA,NA,42.52,37.9228,NA,0.5,NA,2,2,NA
10383,199410,1.0162,1,8,4,5,75.4732,74.1566,4,4,10,6,6,4
10384,199505,-1.2098,2,3,2,NA,48.8971,43.7587,3.5,3,8,5,4,NA
10385,199407,1.1209,1,8,4,5,65.2668,64.0525,4,3.5,10,6,6,5
10386,199504,1.3874,2,6,5,4,62.5478,62.4383,3.5,3.5,10,6,6,5
10387,199311,0.1757,2,5,3,NA,47.7633,48.0422,2.5,3,8,2,4,NA
10388,199501,-0.5465,1,3,2,2,32.5316,NA,2,1.5,10,NA,NA,NA
10389,199506,1.1247,2,2,4,4,62.0757,NA,4,3.5,10,6,NA,NA
10390,199410,1.5402,1,8,5,5,61.931,64.8158,3.5,3.5,6,NA,6,4
10391,199309,-0.8371,1,3,2,NA,45.8932,52.5232,NA,NA,10,4,5,5
10392,199412,1.0439,2,6,3,4,61.5068,62.5948,3,3,8,6,5,4
10393,199508,1.6071,2,8,4,5,51.5223,44.3848,3,3,6,6,4,4
10394,199410,1.0698,1,8,4,4,65.3406,63.2442,4,3,8,5,5,NA
10395,199503,0.0131,2,8,NA,NA,40.7155,46.1834,2.5,2.5,NA,2,2,NA
10396,199411,0.5109,2,8,NA,NA,60.2794,56.7388,4,4,NA,6,6,5
10397,199506,0.9828,1,3,5,NA,56.7284,59.128,1,1.5,8,5,3,NA
10398,199505,0.0147,1,2,3,3,52.7865,46.4759,3,2,6,5,4,5
10399,199506,-0.0227,2,8,2,4,50.4225,48.1856,2.5,2.5,6,NA,NA,5
10400,199411,0.7403,1,6,NA,NA,65.9557,60.9145,4,4,NA,4,6,6
10401,199506,-0.324,2,5,NA,NA,40.1711,37.3655,2,2.5,NA,NA,NA,2
10402,199507,0.8577,1,3,5,NA,55.2831,34.8012,3,2.5,8,6,6,4
10403,199507,-0.4522,1,8,2,2,55.4022,47.7783,1.5,1.5,4,NA,NA,NA
10404,199502,0.9735,1,8,NA,NA,63.518,66.0438,3,3,NA,NA,6,6
10405,199506,-0.0993,1,6,NA,NA,47.0685,NA,0.5,0.5,NA,6,NA,NA
10406,199505,0.3213,2,6,2,NA,40.3214,47.2291,2.5,2,10,2,1,NA
10408,199503,-0.3594,1,8,2,1,49.187,50.0228,2.5,2.5,3,3,4,4
10409,199412,1.3204,1,8,5,3,55.1141,66.0845,3,3,6,4,4,4
10410,199503,0.0153,2,5,3,2,43.6678,44.6558,2,2.5,4,NA,NA,2
10411,199502,1.0151,2,2,5,5,57.2352,52.9606,4,4,11,5,5,5
10412,199409,-0.7606,1,3,1,2,37.6426,36.9984,2.5,2,4,NA,6,NA
10413,199300,NA,2,4,1,NA,NA,38.1588,3.5,3.5,2,NA,2,NA
10414,199501,0.3765,2,8,2,2,55.1866,59.5997,4,3.5,10,6,5,NA
10415,199501,-0.5439,2,8,NA,NA,49.5006,48.071,1,2,NA,2,3,4
10416,199501,-0.4455,2,4,NA,NA,48.2355,40.8612,3,3,NA,NA,2,NA
10417,199402,1.2036,1,8,7,NA,52.91,53.9566,3.5,3.5,8,4,5,4
10418,199401,-0.1342,1,5,NA,NA,45.0642,NA,2,2,NA,NA,NA,NA
10419,199502,0.9661,2,8,4,2,70.54,NA,3.5,3.5,10,6,NA,4
10421,199208,-0.5656,2,3,NA,NA,38.7642,NA,1,1,NA,6,NA,5
10422,199504,0.2344,1,3,3,NA,54.0528,50.1358,1.5,1.5,8,NA,NA,3
10423,199407,0.7237,1,6,2,4,40.1284,52.3823,3,3,4,NA,NA,NA
10424,199408,-0.6931,1,8,1,3,44.9464,50.2209,1,0.5,11,NA,NA,NA
10425,199501,0.3094,1,8,2,2,55.8075,63.1584,3.5,3.5,4,3,4,4
10426,199403,-0.0306,1,3,3,2,36.6499,31.5042,1.5,1.5,2,NA,NA,NA
10427,199400,NA,1,2,NA,NA,NA,62.0044,3.5,3.5,NA,NA,NA,4
10428,199408,-0.1121,2,8,2,2,44.0551,NA,3,2,6,NA,NA,NA
10429,199504,-0.8914,2,3,2,2,56.0374,54.1378,2.5,2.5,10,6,4,5
10430,199502,0.6725,2,6,4,4,49.9718,52.8519,3.5,3.5,6,6,3,NA
10431,199508,-0.43,2,3,2,NA,42.0147,48.4322,3,3,8,4,5,5
10432,199412,-0.5845,1,5,NA,NA,58.8136,51.7374,NA,NA,NA,4,5,NA
10433,199409,-0.0817,2,8,3,3,60.0716,55.5609,3.5,3.5,6,4,4,3
10434,199501,0.1751,2,2,3,4,51.6623,54.3503,3.5,3,6,NA,2,NA
10435,199507,-0.3755,1,3,2,2,30.0956,35.2848,2,2,4,NA,3,4
10436,199505,0.494,2,8,4,5,47.562,49.5024,2,2,6,5,6,5
10437,199501,1.6709,1,8,5,5,60.9543,61.7963,3.5,3.5,8,NA,4,5
10438,199500,NA,1,2,NA,NA,NA,51.8001,3.5,3.5,NA,NA,4,4
10439,199308,-0.43,1,3,2,NA,46.9852,46.6764,1.5,1.5,6,NA,3,NA
10440,199501,0.2028,1,8,4,NA,29.6709,NA,2,2,8,2,NA,NA
10441,199409,0.1538,1,7,3,2,61.2244,64.0269,3.5,3,10,6,5,6
10442,199503,-1.2698,2,5,1,1,39.0246,47.7846,NA,2,10,NA,NA,NA
10443,199501,1.5335,2,3,4,7,67.9959,49.7915,3,2.5,10,NA,6,6
10444,199510,-0.4907,1,8,2,NA,47.7958,38.8982,NA,3.5,2,2,NA,NA
10445,199409,0.6538,2,8,4,2,60.0417,65.0776,4,4,10,5,4,4
10446,199501,-0.8685,2,5,NA,NA,43.6101,45.5743,1.5,1.5,NA,NA,NA,5
10447,199408,-0.8993,1,2,2,2,45.1208,52.7615,3.5,3.5,4,NA,NA,6
10448,199502,0.4745,1,8,4,3,66.4937,63.5105,4,4,6,6,6,NA
10449,199412,1.567,1,8,5,5,57.9443,53.3201,3.5,3,10,5,6,4
10450,199411,-0.9992,1,2,1,1,53.2206,55.6392,3.5,3.5,11,4,4,NA
10451,199411,-1.0941,2,5,1,1,46.6934,43.1066,3,3,10,NA,3,NA
10452,199507,-0.3332,1,5,2,2,39.6972,49.6916,1.5,2,5,5,6,4
10453,199508,0.4963,1,5,4,NA,31.7329,NA,1,1.5,4,2,NA,NA
10454,199400,NA,1,NA,NA,NA,NA,61.6865,4,3.5,NA,NA,NA,NA
10456,199407,-0.4129,1,2,2,2,64.5262,64.4397,3.5,3.5,10,6,6,4
10457,199412,0.7665,2,8,4,4,62.2372,51.7734,3.5,3.5,10,6,6,NA
10458,199412,-0.0296,2,2,3,2,50.9527,54.3329,4,4,10,6,6,5
10459,199309,0.0332,1,3,4,NA,26.1576,33.2964,1.5,1.5,6,6,4,2
10460,199506,-0.8132,2,8,2,NA,53.4392,33.7287,2.5,2.5,11,NA,NA,4
10461,199508,-0.1646,1,8,4,2,46.5177,48.0539,1.5,1,6,4,2,2
10463,199500,NA,2,NA,NA,NA,NA,48.8742,NA,NA,NA,NA,3,NA
10464,199406,0.0588,2,8,4,4,43.4159,NA,2.5,2,6,NA,NA,6
10465,199410,-0.8132,1,8,3,2,31.5178,47.6311,2.5,1.5,6,NA,NA,3
10466,199311,-0.9262,2,8,NA,NA,34.6931,41.6303,2,2,NA,2,2,6
10467,199411,-0.3706,1,8,3,NA,42.8389,48.3997,1.5,1.5,11,2,2,NA
10468,199404,-0.15,2,6,4,2,48.9682,46.1464,NA,1,10,4,4,4
10469,199401,-0.6905,1,3,NA,NA,46.664,46.4302,NA,NA,NA,2,2,NA
10471,199411,-0.5005,1,8,2,NA,58.7545,NA,2.5,2,6,5,NA,5
10472,199504,0.2313,2,8,2,4,43.5643,NA,2.5,2,8,6,NA,NA
10473,199400,NA,1,NA,NA,NA,NA,35.0881,1.5,1,NA,NA,2,NA
10474,199408,0.7433,2,8,2,2,41.1708,40.4887,2.5,1.5,11,NA,4,NA
10475,199506,0.6275,1,8,3,4,62.4495,56.9827,3,3,6,NA,5,4
10476,199410,-0.5354,1,5,NA,NA,44.8689,47.1614,2.5,2,NA,2,NA,NA
10477,199409,-0.4232,1,3,2,2,44.0625,46.2251,1.5,1,3,NA,3,NA
10478,199308,-1.1012,2,6,2,NA,39.6863,50.6323,2,2,6,NA,4,4
10480,199401,-0.7751,2,3,2,NA,34.8496,48.6172,1.5,1,6,5,4,4
10481,199502,0.7785,2,2,4,3,53.9968,55.123,3,3,6,NA,NA,4
10483,199412,0.3681,2,8,5,2,53.5974,54.1009,3.5,3.5,10,5,6,5
10484,199507,-0.0692,1,6,NA,NA,42.0284,51.0158,1.5,2,NA,2,2,NA
10485,199408,-0.4924,1,3,2,NA,59.6913,46.4422,2.5,3,10,NA,NA,6
10486,199505,0.9828,2,6,4,4,48.4727,58.6489,3,3,6,4,4,4
10488,199411,-0.012,2,8,3,2,39.4491,44.3012,3,3,6,NA,4,3
10489,199408,-0.6811,2,8,2,3,43.4398,42.9485,3,3,6,NA,4,NA
10490,199201,-1.1796,2,6,NA,NA,37.0668,33.4772,2.5,2.5,NA,2,6,NA
10491,199408,-1.1487,2,3,1,2,49.3065,38.8119,0.25,0.25,4,6,2,NA
10492,199503,0.0478,2,5,2,2,43.208,49.5285,3.5,3.5,10,2,5,6
10493,199312,-0.3554,2,8,2,NA,42.5544,NA,2,1,10,NA,NA,NA
10494,199408,1.8918,1,8,7,4,68.0845,77.7742,3.5,3.5,10,NA,6,6
10495,199403,-0.8226,1,8,NA,NA,27.5923,NA,NA,NA,NA,NA,NA,NA
10496,199409,0.0829,1,8,2,NA,50.6754,38.5187,3,2.5,8,NA,2,NA
10497,199501,-0.2082,2,8,NA,NA,46.1224,NA,2,1.5,NA,NA,NA,NA
10498,199407,0.4358,1,8,2,3,49.5608,47.7827,3.5,3,6,4,3,3
10499,199508,0.9192,2,8,5,4,59.2217,65.4856,3,3,6,NA,4,5
10500,199410,0.6763,2,8,3,NA,24.6495,35.5474,2.5,2,4,6,3,NA
10501,199507,-0.4293,2,5,2,2,42.9584,53.0489,3,2,2,NA,3,4
10502,199410,0.3498,1,8,2,4,64.3964,57.8287,3.5,2.5,8,4,NA,NA
10503,199506,0.5768,2,8,4,3,51.75,NA,3,2,10,6,NA,NA
10504,199507,0.0391,1,6,NA,NA,66.2524,68.8416,2.5,2.5,NA,4,4,3
10505,199407,0.3902,1,3,4,2,50.1894,49.1248,1.5,1.5,6,4,4,NA
10506,199505,0.7523,1,8,4,NA,52.5725,50.6659,3,3,10,6,4,4
10507,199504,0.5765,1,3,NA,NA,39.3988,36.3304,3,3.5,NA,NA,4,NA
10508,199500,NA,2,NA,NA,NA,NA,57.1581,4,3.5,NA,NA,4,5
10509,199509,-0.8952,2,8,NA,NA,26.6466,44.0986,2,2,NA,3,3,5
10510,199506,0.5008,2,8,NA,NA,49.4871,70.5594,3,3,NA,6,6,6
10511,199506,-0.9069,1,5,2,2,56.3629,62.4825,3,3,10,5,5,4
10512,199412,-0.9534,2,5,2,1,51.8892,50.7229,4,4,11,5,4,4
10513,199412,-0.7751,2,5,2,NA,45.7931,NA,NA,NA,8,NA,NA,NA
10514,199508,-1.3682,1,3,2,NA,34.338,38.7003,2.5,2,8,NA,4,NA
10515,199505,0.1186,2,8,3,2,44.3306,47.6396,1.5,2,4,2,2,3
10516,199502,0.0557,1,8,NA,NA,49.2338,46.041,2,1.5,NA,NA,NA,NA
10517,199409,0.0616,1,3,NA,NA,54.009,NA,2,2,NA,NA,NA,NA
10518,199505,-0.5858,1,8,2,2,56.5386,54.792,3,3,11,3,5,5
10519,199505,1.1228,1,8,3,4,45.7167,50.7434,2.5,2.5,6,4,4,5
10520,199410,-0.482,2,5,2,2,58.2189,55.4249,3.5,3.5,8,NA,4,4
10521,199503,0.8706,1,2,4,4,65.0842,61.4303,3.5,3.5,8,6,6,6
10522,199300,NA,2,NA,NA,NA,NA,47.3462,2.5,2.5,NA,NA,4,NA
10523,199412,-0.2258,1,3,3,3,28.4646,35.7168,2,1.5,5,NA,NA,2
10524,199400,NA,1,NA,NA,NA,NA,42.1587,2,1.5,NA,NA,4,4
10525,199403,0.1986,1,6,NA,NA,48.2598,53.9783,3.5,3.5,NA,4,6,5
10526,199504,-0.9138,2,8,NA,NA,40.0434,33.6532,2,1.5,NA,3,5,NA
10527,199409,-0.2964,2,8,NA,NA,50.7163,NA,NA,NA,NA,6,NA,NA
10528,199504,0.2883,1,8,3,4,40.286,47.6564,3,2.5,6,5,5,5
10529,199500,NA,2,NA,NA,NA,NA,55.3869,4,3.5,NA,NA,5,5
10530,199507,1.5003,1,8,4,4,47.5417,37.099,3,2,6,NA,4,NA
10531,199501,-0.3499,2,8,NA,NA,48.3921,44.04,2,1,NA,4,NA,NA
10532,199502,-0.8455,2,8,2,NA,48.418,NA,2,2,8,6,NA,NA
10533,199500,NA,1,NA,NA,NA,NA,49.5242,2.5,2,NA,NA,NA,NA
10534,199411,1.2371,2,8,NA,NA,60.7943,57.7952,3.5,3.5,NA,5,3,3
10535,199501,0.942,2,8,4,4,61.0587,55.5464,3.5,3.5,6,NA,5,4
10536,199505,-0.5434,1,5,3,NA,50.2118,NA,1.5,1.5,3,2,NA,NA
10537,199501,-0.2289,1,5,NA,NA,42.0645,NA,NA,NA,NA,6,NA,5
10538,NA,NA,1,NA,NA,NA,NA,49.0138,2,2,NA,NA,NA,4
10540,199412,1.102,1,8,4,3,49.5278,55.1835,1.5,1.5,6,6,NA,NA
10541,199503,-0.7212,2,8,NA,NA,56.284,54.3212,3.5,3.5,NA,2,4,NA
10542,199312,-0.9536,2,8,2,1,45.086,44.3381,NA,NA,8,2,NA,4
10543,199503,0.2128,1,8,NA,NA,58.1901,41.584,2,2.5,NA,4,4,4
10544,199408,-1.4203,1,5,NA,NA,35.7891,NA,NA,NA,NA,NA,NA,NA
10545,199305,-0.0471,1,8,NA,NA,38.9965,36.0481,1.5,1.5,NA,2,2,NA
10546,199508,1.1911,1,8,4,3,67.852,66.1219,3.5,3,6,4,4,4
10547,199406,-0.2783,2,8,2,2,65.5545,55.5609,3.5,3.5,10,5,4,NA
10548,199410,0.3837,2,8,NA,NA,61.868,60.5179,2.5,2.5,NA,NA,3,NA
10549,199506,-0.7077,2,5,2,2,39.3102,40.2587,2,2,8,NA,2,2
10550,199500,NA,1,2,NA,NA,NA,64.7546,3.5,3.5,NA,NA,5,6
10551,199507,0.3765,1,6,2,2,53.6403,49.3629,2.5,2.5,8,5,5,NA
10552,199305,0.029,2,8,NA,NA,52.4213,38.7747,1,1,NA,4,2,2
10553,199412,-0.3332,2,8,2,2,54.0808,64.0361,3.5,3.5,8,6,6,5
10554,199507,-1.1012,2,5,2,NA,56.7184,51.7031,3.5,3.5,10,5,4,NA
10555,199400,NA,2,NA,NA,NA,NA,48.6644,3,3.5,NA,NA,NA,NA
10556,199509,-0.8725,1,8,2,2,49.4891,55.8728,3.5,2.5,10,6,6,NA
10557,199505,-0.5139,2,3,NA,NA,28.6255,NA,2,1.5,NA,NA,NA,NA
10558,199501,-1.1433,2,5,1,1,47.8165,47.5187,2,2,11,NA,4,3
10559,199505,1.1431,2,8,5,4,67.4193,68.7811,4,3.5,10,5,6,6
10560,199409,0.4189,1,8,3,4,59.7994,62.6431,2.5,3,6,NA,NA,4
10561,199409,-0.2033,1,8,2,2,49.6761,50.4589,3.5,3.5,2,2,3,NA
10562,199410,-0.239,1,3,NA,NA,51.3038,40.7749,3,2.5,NA,5,5,5
10563,199506,0.4149,1,8,3,3,62.4644,52.8564,NA,NA,8,6,3,3
10564,199505,1.1667,2,8,4,4,63.1411,65.8845,4,4,8,5,4,4
10565,199412,-0.3007,1,8,2,2,30.3445,39.1562,3,2.5,4,NA,3,3
10566,199408,0.3648,1,5,3,2,50.3011,55.8273,3,3,8,5,5,NA
10567,199401,-0.2881,1,5,1,4,25.8585,42.6693,1,0.5,10,3,2,4
10568,199300,NA,1,8,7,2,NA,38.2938,0.5,0.5,2,NA,1,3
10569,199411,-0.482,1,8,2,2,47.7157,47.9199,3,3,4,NA,NA,2
10570,199504,-0.1431,1,6,2,NA,61.0647,50.2778,2.5,3,8,NA,5,NA
10571,199508,0.1734,2,8,3,4,45.3828,37.4823,NA,NA,6,NA,NA,4
10572,199501,0.0137,2,8,2,2,59.6741,61.1872,NA,NA,2,5,2,6
10573,199306,-0.7933,2,5,2,1,44.7404,48.3188,1,1.5,2,2,4,NA
10574,199502,1.591,2,8,7,NA,71.0859,63.8196,4,4,10,6,5,5
10575,199501,0.3514,1,8,5,2,48.2342,31.9867,2,2,10,6,5,NA
10576,199501,-0.1677,2,8,NA,NA,51.6419,55.2699,2.5,2.5,NA,NA,4,4
10577,199400,NA,2,NA,NA,NA,NA,46.3713,1.5,1,NA,NA,NA,4
10578,199408,-1.2098,2,8,2,NA,45.3979,29.8298,1.5,1.5,2,3,NA,NA
10579,199503,0.1099,1,8,4,3,52.7596,52.6968,3,3,8,4,4,6
10580,199506,0.1874,1,8,4,2,66.245,60.1492,2,1.5,6,4,5,3
10581,199402,0.221,1,8,NA,NA,46.3058,NA,NA,1,NA,NA,NA,NA
10582,199409,0.5911,1,6,2,5,63.6239,57.5266,3.5,3.5,10,NA,5,5
10583,199503,-0.0373,1,2,2,2,56.8533,57.8957,4,3.5,11,6,6,NA
10585,199403,-1.3611,1,4,NA,NA,27.6482,NA,NA,2,NA,2,NA,NA
10586,199501,-0.4469,1,8,NA,NA,51.3325,52.8502,1,0.5,NA,2,4,1
10587,199201,-0.7429,2,2,NA,NA,35.9553,NA,1,1,NA,1,NA,NA
10588,199504,0.8024,1,3,4,4,54.2941,52.3133,NA,NA,8,6,6,6
10589,199505,0.2801,2,8,4,4,56.8003,67.3454,4,4,8,5,5,6
10590,199504,0.1524,1,5,4,2,58.9242,59.8908,NA,NA,6,4,5,NA
10591,199508,0.0414,2,8,4,3,68.0132,64.9202,4,4,10,6,6,6
10592,199411,0.5941,2,8,4,4,50.8612,50.0597,3.5,3,10,6,5,6
10593,199502,0.6917,2,8,NA,NA,63.3916,58.8492,3.5,3.5,NA,4,5,4
10594,199508,-0.8391,2,8,2,1,50.5434,36.4088,3.5,3.5,8,NA,4,4
10595,199505,-0.765,2,5,NA,NA,44.9148,40.1405,1,1.5,NA,2,6,3
10596,199502,0.421,2,8,NA,NA,56.7507,57.1439,3.5,3,NA,5,6,6
10597,199405,-1.183,1,5,1,1,51.6339,50.8656,0.5,1,8,5,4,2
10598,199508,0.1778,1,8,NA,NA,68.9579,77.4676,3.5,3,NA,6,5,4
10599,199410,0.2188,2,8,NA,NA,65.6452,54.5084,4,3.5,NA,5,4,4
10600,199503,1.1489,2,8,3,5,43.3391,NA,NA,NA,4,5,NA,NA
10601,199410,1.0808,2,8,5,NA,50.2135,NA,3,3.5,10,4,NA,4
10602,199301,-1.1085,1,5,NA,NA,33.142,29.4424,NA,3,NA,NA,5,NA
10603,199504,1.3586,2,8,4,5,58.2733,64.7735,4,4,10,4,4,5
10604,199412,0.6225,1,8,4,4,65.8971,64.8692,NA,NA,6,6,6,5
10605,199412,-0.2602,1,8,2,2,51.0573,NA,1.5,2,2,NA,NA,NA
10606,199508,-1.0251,1,5,1,1,38.5902,48.2252,2,1.5,6,5,NA,NA
10607,199412,-0.1277,2,8,2,NA,59.3995,54.427,3.5,3,10,6,6,4
10608,199501,0.0851,1,8,NA,NA,58.4142,NA,3.5,3.5,NA,6,NA,NA
10609,199407,1.0269,2,8,4,4,39.4414,48.2815,3,2.5,2,5,NA,3
10610,199507,-1.245,1,3,2,NA,48.2831,48.7946,1.5,1.5,6,5,4,NA
10611,199501,0.6856,2,8,4,4,60.5107,64.0939,4,4,8,4,4,NA
10612,199506,1.1475,2,8,3,3,64.8807,60.6953,4,4,10,4,4,5
10613,199507,0.2706,2,2,5,2,70.4381,61.9938,NA,3,6,5,6,4
10614,199501,0.1856,1,8,4,2,47.2842,47.4984,2.5,2,6,5,NA,NA
10615,199412,-0.2477,1,3,2,2,65.4518,57.9801,2.5,3,8,5,5,5
10616,199503,0.3672,2,5,4,3,44.7665,51.6194,3.5,3.5,10,6,5,5
10617,199501,0.1367,2,8,NA,NA,51.9333,38.8538,3.5,3.5,NA,5,NA,NA
10618,199505,-0.71,2,4,NA,NA,33.4505,NA,2,2,NA,NA,NA,NA
10619,199508,0.2909,2,1,NA,NA,52.9208,54.1492,3,3,NA,5,5,6
10620,199407,0.0813,1,8,NA,NA,51.525,50.6017,2,1.5,NA,4,4,NA
10621,199405,0.9587,2,8,5,4,43.0353,40.974,3,3,6,NA,4,5
10622,199408,0.4007,1,8,NA,NA,59.9258,55.3573,2.5,2,NA,NA,NA,NA
10623,199406,0.1543,1,8,2,4,46.815,46.4829,2.5,2,6,3,NA,NA
10624,199408,-0.5465,2,8,2,2,48.2558,40.2616,1,1,3,NA,2,NA
10625,199508,0.0962,1,8,NA,NA,53.9947,NA,1,2,NA,6,NA,NA
10626,199503,-0.5813,1,3,3,2,63.2938,54.3029,3.5,2.5,10,6,5,NA
10627,199209,-1.2803,2,4,2,NA,43.4095,NA,NA,1.5,11,2,NA,2
10628,199501,-0.8602,2,2,2,1,46.6253,38.3996,3.5,3,6,4,4,4
10629,199410,-0.5771,2,5,2,2,60.2255,48.6529,3,2.5,8,6,5,4
10630,199306,-1.0375,2,3,NA,NA,31.3379,26.4735,1.5,2,NA,3,1,6
10632,199412,-0.5592,1,8,2,2,60.098,60.4842,4,3.5,6,NA,6,6
10633,199506,0.8692,1,3,NA,NA,41.4801,38.9738,1.5,1.5,NA,5,4,4
10634,199502,-0.1113,2,8,2,3,49.7993,46.591,2.5,2.5,4,NA,4,3
10635,199502,1.3326,1,2,5,5,63.4433,66.7692,3.5,3,8,NA,4,NA
10636,199412,0.0607,1,8,NA,NA,44.1769,49.0589,1.5,1.5,NA,2,2,NA
10637,199505,0.4937,1,8,4,3,56.8395,61.9244,3.5,2.5,6,4,4,NA
10639,199408,0.1245,1,6,NA,NA,34.2007,34.9108,2,2,NA,NA,NA,NA
10640,199408,0.0443,2,8,NA,NA,45.6187,43.4832,1.5,2,NA,NA,NA,NA
10641,199400,NA,2,2,NA,NA,NA,63.7464,3.5,3.5,NA,NA,5,4
10642,199411,0.5981,1,8,NA,NA,58.5181,49.7525,2,2,NA,4,4,NA
10643,199503,-0.7281,2,5,2,1,37.2166,38.0584,1.5,1,4,NA,5,4
10644,199401,0.0374,2,5,2,2,37.2518,39.4634,2,1.5,11,2,2,NA
10645,199501,-0.0754,1,6,4,NA,48.1008,50.7309,3.5,3.5,10,5,5,5
10646,199507,0.3259,2,6,NA,NA,46.7323,50.8198,2,2.5,NA,NA,2,NA
10647,199502,-0.0996,2,8,4,NA,64.7951,65.2266,3.5,3.5,10,6,6,5
10649,199507,0.8831,2,8,2,4,39.7702,42.818,3,2,6,NA,5,5
10650,199408,0.7132,2,8,4,4,48.1363,46.2677,2.5,2.5,6,2,NA,4
10651,199500,NA,2,8,2,2,NA,53.4818,3,3,11,NA,4,NA
10652,199508,-0.7157,2,2,2,2,65.1404,57.8517,4,3.5,8,NA,NA,NA
10653,199410,0.4613,1,8,4,4,58.6369,47.9261,NA,2.5,6,6,5,4
10654,199501,-0.5142,1,2,3,1,67.065,69.3626,2.5,2.5,6,5,NA,4
10655,199508,1.0269,2,8,4,4,68.2583,66.5443,4,4,10,6,6,6
10656,199412,-0.7147,1,5,1,1,46.0384,48.4192,2.5,2.5,11,4,3,3
10657,199502,-0.9176,1,5,NA,NA,41.5779,NA,2.5,2,NA,5,NA,NA
10658,199500,NA,1,NA,NA,NA,NA,30.3261,3,2.5,NA,NA,5,NA
10659,199507,-0.7751,2,6,2,NA,51.5137,54.2561,3,3,10,5,4,4
10660,199504,0.9394,2,3,3,4,49.6401,NA,2.5,2.5,10,6,NA,4
10661,199501,1.3935,2,6,5,4,64.3184,61.6666,4,3.5,10,6,6,5
10662,199501,1.3306,1,8,4,5,49.3142,57.8673,3,3.5,8,5,4,5
10663,199506,0.8459,2,8,NA,NA,48.3826,53.2407,3.5,3,NA,NA,4,5
10664,199509,-0.4046,1,8,2,2,51.6894,47.9483,3,2.5,8,5,4,NA
10665,199411,0.621,2,8,NA,NA,43.2111,NA,3,2.5,NA,NA,NA,NA
10666,199506,1.1217,2,8,4,4,62.9028,55.9325,3.5,3.5,8,NA,NA,5
10667,199412,-0.3566,1,6,NA,NA,41.2587,47.678,2,2,NA,2,2,NA
10668,199411,0.1173,2,8,3,3,40.9487,39.4878,2.5,2.5,6,NA,4,NA
